"ID1","ID2","Dist","DistM"
"1","3","1220.0","1220.0"
"1","2","44301.09366595818","44301.09366595818"
"4","7","30788.77717610753","30788.77717610753"
"4","6","9760.0","9760.0"
"4","5","1190.0","1190.0"
"2","3","47165.90399854539","47165.90399854539"
"5","7","29861.91052159925","29861.91052159925"
"5","6","7697.194294026883","7697.194294026883"
"6","7","19003.03396829043","19003.03396829043"
"10","17","21960.0","21960.0"
"13","14","30637.31221892672","30637.31221892672"
"12","14","1220.0","1220.0"
"20","23","3660.0","3660.0"
"20","22","1704.2593699317015","1704.2593699317015"
"20","21","2380.0","2380.0"
"21","23","3408.518739863403","3408.518739863403"
"21","22","5950.0","5950.0"
"22","23","1190.0","1190.0"
"18","29","45056.8585234253","45056.8585234253"
"18","19","9520.0","9520.0"
"19","25","28962.55686226615","28962.55686226615"
"9","17","24079.775746464085","24079.775746464085"
"9","33","40259.999999999534","40259.999999999534"
"25","27","33222.76930058661","33222.76930058661"
"35","40","11306.652908796661","11306.652908796661"
"35","37","15661.241968630713","15661.241968630713"
"30","45","9654.185620755383","9654.185620755383"
"40","44","43020.60087911372","43020.60087911372"
"28","30","6985.563685201073","6985.563685201073"
"28","29","30500.0","30500.0"
"37","40","4324.176222126013","4324.176222126013"
"37","44","27768.480332924235","27768.480332924235"
"46","47","6817.037479726806","6817.037479726806"
"49","53","18300.0","18300.0"
"49","62","28336.169465896408","28336.169465896408"
"48","54","43919.99999999977","43919.99999999977"
"48","53","17169.755385560973","17169.755385560973"
"48","62","13634.074959453612","13634.074959453612"
"48","52","47920.642733586115","47920.642733586115"
"48","49","2380.0","2380.0"
"36","38","1220.0","1220.0"
"36","57","34967.196055732005","34967.196055732005"
"36","41","9760.0","9760.0"
"38","57","20230.0","20230.0"
"38","41","1220.0","1220.0"
"52","54","46233.02823739743","46233.02823739743"
"52","62","3570.0","3570.0"
"54","64","25534.613762498935","25534.613762498935"
"54","62","9256.16011097453","9256.16011097453"
"55","56","24705.24033479537","24705.24033479537"
"55","64","45226.611635186644","45226.611635186644"
"41","42","34085.18739863403","34085.18739863403"
"60","69","2440.0","2440.0"
"60","61","46554.09434195879","46554.09434195879"
"59","69","26840.0","26840.0"
"59","61","44406.09868024886","44406.09868024886"
"59","60","10392.425126023281","10392.425126023281"
"61","69","7320.0","7320.0"
"62","64","49964.34728884166","49964.34728884166"
"58","69","32576.629659926453","32576.629659926453"
"58","61","29330.918840022725","29330.918840022725"
"58","60","22332.015135226826","22332.015135226826"
"58","59","4760.0","4760.0"
"53","55","15859.999999999767","15859.999999999767"
"53","54","24906.852470755734","24906.852470755734"
"53","62","19079.046097748178","19079.046097748178"
"51","56","36347.397430902805","36347.397430902805"
"51","55","6100.0","6100.0"
"51","53","12325.343808592","12325.343808592"
"70","80","45603.55249319927","45603.55249319927"
"67","70","2674.471910489994","2674.471910489994"
"67","68","8023.415731469983","8023.415731469983"
"68","80","25619.999999999767","25619.999999999767"
"68","70","15897.05947651955","15897.05947651955"
"65","89","49677.68211178939","49677.68211178939"
"65","73","11306.652908796661","11306.652908796661"
"72","84","48799.99999999977","48799.99999999977"
"72","79","21959.999999999767","21959.999999999767"
"72","77","23765.405529887274","23765.405529887274"
"72","73","19596.295568295554","19596.295568295554"
"66","72","16939.365395433208","16939.365395433208"
"66","71","21203.63412248004","21203.63412248004"
"66","73","14280.0","14280.0"
"75","76","5950.0","5950.0"
"71","79","40902.22487836067","40902.22487836067"
"71","72","26180.0","26180.0"
"71","88","44993.04946322254","44993.04946322254"
"80","85","25867.533705399903","25867.533705399903"
"80","83","25563.890548975523","25563.890548975523"
"74","88","46400.11314641377","46400.11314641377"
"79","84","1704.2593699317015","1704.2593699317015"
"81","96","20106.687942075394","20106.687942075394"
"81","89","32656.12959307946","32656.12959307946"
"82","96","46584.92889336636","46584.92889336636"
"82","89","38274.98922272873","38274.98922272873"
"82","90","34490.044940533204","34490.044940533204"
"82","87","22861.329795092846","22861.329795092846"
"82","86","31519.100558232938","31519.100558232938"
"83","85","28883.081553047625","28883.081553047625"
"86","94","45139.99999999977","45139.99999999977"
"86","91","34926.49567305584","34926.49567305584"
"86","90","10199.313702401745","10199.313702401745"
"86","87","44030.0","44030.0"
"77","86","43920.0","43920.0"
"77","82","36902.05956311924","36902.05956311924"
"77","79","29995.3663088151","29995.3663088151"
"90","94","28897.918610169832","28897.918610169832"
"87","92","41741.836327598074","41741.836327598074"
"87","96","14332.02009487846","14332.02009487846"
"87","90","13592.045467846257","13592.045467846257"
"92","96","35379.99999999977","35379.99999999977"
"84","88","28972.409288838924","28972.409288838924"
"94","99","8540.0","8540.0"
"91","94","22820.560904587775","22820.560904587775"
"100","108","18721.303373429855","18721.303373429855"
"97","108","29330.91884002252","29330.91884002252"
"97","101","47565.93844338592","47565.93844338592"
"97","103","19952.844408755358","19952.844408755358"
"95","112","42700.0","42700.0"
"101","111","18781.863592306276","18781.863592306276"
"101","102","42640.173545612866","42640.173545612866"
"103","108","47579.99999999977","47579.99999999977"
"102","105","7320.0","7320.0"
"107","108","41569.70050409308","41569.70050409308"
"104","110","1704.2593699317015","1704.2593699317015"
"104","106","14441.54077652376","14441.54077652376"
"106","110","32924.260052429425","32924.260052429425"
"113","115","18781.863592306276","18781.863592306276"
"117","118","45808.632374258894","45808.632374258894"
"117","119","33954.34140135838","33954.34140135838"
"73","89","14280.0","14280.0"
"73","82","41752.2214977838","41752.2214977838"
"73","79","48557.65336175116","48557.65336175116"
"73","77","2440.0","2440.0"
"88","95","47241.95698740686","47241.95698740686"
"88","91","29965.928986100196","29965.928986100196"
